311,-0.75471
312,-0.743145
313,-0.731354
314,-0.71934
315,-0.707107
316,-0.694658
317,-0.681998
318,-0.669131
319,-0.656059
320,-0.642788
321,-0.62932
322,-0.615661
323,-0.601815
324,-0.587785
325,-0.573576
326,-0.559193
327,-0.544639
328,-0.529919
329,-0.515038
330,-0.5
331,-0.48481
332,-0.469472
333,-0.45399
334,-0.438371
335,-0.422618
336,-0.406737
337,-0.390731
338,-0.374607
339,-0.358368
340,-0.34202
341,-0.325568
342,-0.309017
343,-0.292372
344,-0.275637
345,-0.258819
346,-0.241922
347,-0.224951
348,-0.207912
349,-0.190809
350,-0.173648
351,-0.156434
352,-0.139173
353,-0.121869
354,-0.104528
355,-0.0871557
356,-0.0697565
357,-0.052336
358,-0.0348995
359,-0.0174524
360,-2.44929e-16
361,0.0174524
362,0.0348995
363,0.052336
364,0.0697565
365,0.0871557
366,0.104528
367,0.121869
368,0.139173
369,0.156434
370,0.173648
371,0.190809
372,0.207912
373,0.224951
374,0.241922
375,0.258819
376,0.275637
377,0.292372
378,0.309017
379,0.325568
380,0.34202
381,0.358368
382,0.374607
383,0.390731
384,0.406737
385,0.422618
386,0.438371
387,0.45399
388,0.469472
389,0.48481
390,0.5
391,0.515038
392,0.529919
393,0.544639
394,0.559193
395,0.573576
396,0.587785
397,0.601815
398,0.615661
399,0.62932
400,0.642788
401,0.656059
402,0.669131
403,0.681998
404,0.694658
405,0.707107
406,0.71934
407,0.731354
408,0.743145
409,0.75471
410,0.766044
411,0.777146
412,0.788011
413,0.798636
414,0.809017
415,0.819152
416,0.829038
417,0.838671
418,0.848048
419,0.857167
420,0.866025
421,0.87462
422,0.882948
423,0.891007
424,0.898794
425,0.906308
426,0.913545
427,0.920505
428,0.927184
429,0.93358
430,0.939693
431,0.945519
432,0.951057
433,0.956305
434,0.961262
435,0.965926
436,0.970296
437,0.97437
438,0.978148
439,0.981627
440,0.984808
441,0.987688
442,0.990268
443,0.992546
444,0.994522
445,0.996195
446,0.997564
447,0.99863
448,0.999391
449,0.999848
450,1
451,0.999848
452,0.999391
453,0.99863
454,0.997564
455,0.996195
456,0.994522
457,0.992546
458,0.990268
459,0.987688
460,0.984808
461,0.981627
462,0.978148
463,0.97437
464,0.970296
465,0.965926
466,0.961262
467,0.956305
468,0.951057
469,0.945519
470,0.939693
471,0.93358
472,0.927184
473,0.920505
474,0.913545
475,0.906308
476,0.898794
477,0.891007
478,0.882948
479,0.87462
480,0.866025
481,0.857167
482,0.848048
483,0.838671
484,0.829038
485,0.819152
486,0.809017
487,0.798636
488,0.788011
489,0.777146
490,0.766044
491,0.75471
492,0.743145
493,0.731354
494,0.71934
495,0.707107
496,0.694658
497,0.681998
498,0.669131
499,0.656059
500,0.642788
501,0.62932
502,0.615661
503,0.601815
504,0.587785
505,0.573576
506,0.559193
507,0.544639
508,0.529919
509,0.515038
510,0.5
511,0.48481
512,0.469472
513,0.45399
514,0.438371
515,0.422618
516,0.406737
517,0.390731
518,0.374607
519,0.358368
520,0.34202
521,0.325568
522,0.309017
523,0.292372
524,0.275637
525,0.258819
526,0.241922
527,0.224951
528,0.207912
529,0.190809
530,0.173648
531,0.156434
532,0.139173
533,0.121869
534,0.104528
535,0.0871557
536,0.0697565
537,0.052336
538,0.0348995
539,0.0174524
540,3.67394e-16
541,-0.0174524
542,-0.0348995
543,-0.052336
544,-0.0697565
545,-0.0871557
546,-0.104528
547,-0.121869
548,-0.139173
549,-0.156434
550,-0.173648
551,-0.190809
552,-0.207912
553,-0.224951
554,-0.241922
555,-0.258819
556,-0.275637
557,-0.292372
558,-0.309017
559,-0.325568
560,-0.34202
561,-0.358368
562,-0.374607
563,-0.390731
564,-0.406737
565,-0.422618
566,-0.438371
567,-0.45399
568,-0.469472
569,-0.48481
570,-0.5
571,-0.515038
572,-0.529919
573,-0.544639
574,-0.559193
575,-0.573576
576,-0.587785
577,-0.601815
578,-0.615661
579,-0.62932
580,-0.642788
581,-0.656059
582,-0.669131
583,-0.681998
584,-0.694658
585,-0.707107
586,-0.71934
587,-0.731354
588,-0.743145
589,-0.75471
590,-0.766044
591,-0.777146
592,-0.788011
593,-0.798636
594,-0.809017
595,-0.819152
596,-0.829038
597,-0.838671
598,-0.848048
599,-0.857167
600,-0.866025
601,-0.87462
602,-0.882948
603,-0.891007
604,-0.898794
605,-0.906308
606,-0.913545
607,-0.920505
608,-0.927184
609,-0.93358
610,-0.939693
611,-0.945519
612,-0.951057
613,-0.956305
614,-0.961262
615,-0.965926
616,-0.970296
617,-0.97437
618,-0.978148
619,-0.981627
620,-0.984808
621,-0.987688
622,-0.990268
623,-0.992546
624,-0.994522
625,-0.996195
626,-0.997564
627,-0.99863
628,-0.999391
629,-0.999848
630,-1
631,-0.999848
632,-0.999391
633,-0.99863
634,-0.997564
635,-0.996195
636,-0.994522
637,-0.992546
638,-0.990268
639,-0.987688
640,-0.984808
641,-0.981627
642,-0.978148
643,-0.97437
644,-0.970296
645,-0.965926
646,-0.961262
647,-0.956305
648,-0.951057
649,-0.945519
650,-0.939693
651,-0.93358
652,-0.927184
653,-0.920505
654,-0.913545
655,-0.906308
656,-0.898794
657,-0.891007
658,-0.882948
659,-0.87462
660,-0.866025
661,-0.857167
662,-0.848048
663,-0.838671
664,-0.829038
665,-0.819152
666,-0.809017
667,-0.798636
668,-0.788011
669,-0.777146
670,-0.766044
671,-0.75471
672,-0.743145
673,-0.731354
674,-0.71934
675,-0.707107
676,-0.694658
677,-0.681998
678,-0.669131
679,-0.656059
680,-0.642788
681,-0.62932
682,-0.615661
683,-0.601815
684,-0.587785
685,-0.573576
686,-0.559193
687,-0.544639
688,-0.529919
689,-0.515038
690,-0.5
691,-0.48481
692,-0.469472
693,-0.45399
694,-0.438371
695,-0.422618
696,-0.406737
697,-0.390731
698,-0.374607
699,-0.358368
700,-0.34202
701,-0.325568
702,-0.309017
703,-0.292372
704,-0.275637
705,-0.258819
706,-0.241922
707,-0.224951
708,-0.207912
709,-0.190809
710,-0.173648
711,-0.156434
712,-0.139173
713,-0.121869
714,-0.104528
715,-0.0871557
716,-0.0697565
717,-0.052336
718,-0.0348995
719,-0.0174524
720,-4.89859e-16
721,0.0174524
722,0.0348995
723,0.052336
724,0.0697565
725,0.0871557
726,0.104528
727,0.121869
728,0.139173
729,0.156434
730,0.173648
731,0.190809
732,0.207912
733,0.224951
734,0.241922
735,0.258819
736,0.275637
737,0.292372
738,0.309017
739,0.325568
740,0.34202
741,0.358368
742,0.374607
743,0.390731
744,0.406737
745,0.422618
746,0.438371
747,0.45399
748,0.469472
749,0.48481
750,0.5
751,0.515038
752,0.529919
753,0.544639
754,0.559193
755,0.573576
756,0.587785
757,0.601815
758,0.615661
759,0.62932
760,0.642788
761,0.656059
762,0.669131
763,0.681998
764,0.694658
765,0.707107
766,0.71934
767,0.731354
768,0.743145
769,0.75471
770,0.766044
771,0.777146
772,0.788011
773,0.798636
774,0.809017
775,0.819152
776,0.829038
777,0.838671
778,0.848048
779,0.857167
780,0.866025
781,0.87462
782,0.882948
783,0.891007
784,0.898794
785,0.906308
786,0.913545
787,0.920505
788,0.927184
789,0.93358
790,0.939693
791,0.945519
792,0.951057
793,0.956305
794,0.961262
795,0.965926
796,0.970296
797,0.97437
798,0.978148
799,0.981627
800,0.984808
801,0.987688
802,0.990268
803,0.992546
804,0.994522
805,0.996195
806,0.997564
807,0.99863
808,0.999391
809,0.999848
810,1
811,0.999848
812,0.999391
813,0.99863
814,0.997564
815,0.996195
816,0.994522
817,0.992546
818,0.990268
819,0.987688
820,0.984808
821,0.981627
822,0.978148
823,0.97437
824,0.970296
825,0.965926
826,0.961262
827,0.956305
828,0.951057
829,0.945519
830,0.939693
831,0.93358
832,0.927184
833,0.920505
834,0.913545
835,0.906308
836,0.898794
837,0.891007
838,0.882948
839,0.87462
840,0.866025
841,0.857167
842,0.848048
843,0.838671
844,0.829038
845,0.819152
846,0.809017
847,0.798636
848,0.788011
849,0.777146
850,0.766044
851,0.75471
852,0.743145
853,0.731354
854,0.71934
855,0.707107
856,0.694658
857,0.681998
858,0.669131
859,0.656059
860,0.642788
861,0.62932
862,0.615661
863,0.601815
864,0.587785
865,0.573576
866,0.559193
867,0.544639
868,0.529919
869,0.515038
870,0.5
871,0.48481
872,0.469472
873,0.45399
874,0.438371
875,0.422618
876,0.406737
877,0.390731
878,0.374607
879,0.358368
880,0.34202
881,0.325568
882,0.309017
883,0.292372
884,0.275637
885,0.258819
886,0.241922
887,0.224951
888,0.207912
889,0.190809
890,0.173648
891,0.156434
892,0.139173
893,0.121869
894,0.104528
895,0.0871557
896,0.0697565
897,0.052336
898,0.0348995
899,0.0174524
900,6.12323e-16
901,-0.0174524
902,-0.0348995
903,-0.052336
904,-0.0697565
905,-0.0871557
906,-0.104528
907,-0.121869
908,-0.139173
909,-0.156434
910,-0.173648
911,-0.190809
912,-0.207912
913,-0.224951
914,-0.241922
915,-0.258819
916,-0.275637
917,-0.292372
918,-0.309017
919,-0.325568
920,-0.34202
921,-0.358368
922,-0.374607
923,-0.390731
924,-0.406737
925,-0.422618
926,-0.438371
927,-0.45399
928,-0.469472
929,-0.48481
930,-0.5
931,-0.515038
932,-0.529919
933,-0.544639
934,-0.559193
935,-0.573576
936,-0.587785
937,-0.601815
938,-0.615661
939,-0.62932
940,-0.642788
941,-0.656059
942,-0.669131
943,-0.681998
944,-0.694658
945,-0.707107
946,-0.71934
947,-0.731354
948,-0.743145
949,-0.75471
950,-0.766044
951,-0.777146
952,-0.788011
953,-0.798636
954,-0.809017
955,-0.819152
956,-0.829038
957,-0.838671
958,-0.848048
959,-0.857167
960,-0.866025
961,-0.87462
962,-0.882948
963,-0.891007
964,-0.898794
965,-0.906308
966,-0.913545
967,-0.920505
968,-0.927184
969,-0.93358
970,-0.939693
971,-0.945519
972,-0.951057
973,-0.956305
974,-0.961262
975,-0.965926
976,-0.970296
977,-0.97437
978,-0.978148
979,-0.981627
980,-0.984808
981,-0.987688
982,-0.990268
983,-0.992546
984,-0.994522
985,-0.996195
986,-0.997564
987,-0.99863
988,-0.999391
989,-0.999848
990,-1
991,-0.999848
992,-0.999391
993,-0.99863
994,-0.997564
995,-0.996195
996,-0.994522
997,-0.992546
998,-0.990268
999,-0.987688
